RS,RA,W,OBP,SLG,BA,G,Playoffs
0.6371951219512196,0.406952965235174,0.703125,0.6749999999999998,0.6304347826086956,0.6985294117647056,0.571428571428573,1
0.38313008130081305,0.36809815950920255,0.46875,0.3374999999999999,0.41847826086956474,0.34558823529411775,0.571428571428573,0
0.7957317073170732,0.45194274028629855,0.71875,0.7874999999999988,0.7065217391304344,0.6102941176470589,0.571428571428573,1
0.39735772357723576,0.31492842535787324,0.5,0.46249999999999947,0.3913043478260867,0.44852941176470607,0.571428571428573,0
0.6189024390243903,0.34355828220858897,0.75,0.5625,0.5815217391304344,0.5073529411764706,0.571428571428573,1
0.24288617886178854,0.8057259713701432,0.125,0.2124999999999999,0.36413043478260865,0.24264705882352944,0.571428571428573,0
0.40142276422764234,0.22290388548057272,0.640625,0.375,0.3532608695652175,0.3014705882352944,0.571428571428573,0
0.0924796747967479,0.46216768916155426,0.1875,0.13749999999999973,0.17934782608695654,0.1544117647058827,0.571428571428573,0
0.4664634146341463,0.22699386503067487,0.671875,0.4249999999999998,0.5543478260869563,0.4632352941176472,0.571428571428573,1
0.5457317073170732,0.34560327198364016,0.578125,0.5625,0.5217391304347825,0.5514705882352944,0.571428571428573,0
0.679878048780488,0.3619631901840492,0.734375,0.5749999999999993,0.5271739130434778,0.3161764705882355,0.571428571428573,1
0.6493902439024392,0.4396728016359919,0.640625,0.6374999999999993,0.6141304347826082,0.7426470588235299,0.571428571428573,1
0.584349593495935,0.5235173824130881,0.5625,0.3125,0.8043478260869559,0.3308823529411766,0.571428571428573,0
0.3810975609756099,0.5521472392638038,0.3125,0.38749999999999973,0.4565217391304348,0.3602941176470589,0.571428571428573,0
0.5132113821138212,0.6339468302658489,0.328125,0.46249999999999947,0.6086956521739129,0.40441176470588225,0.571428571428573,0
0.54369918699187,0.34560327198364016,0.578125,0.6499999999999995,0.5380434782608694,0.5514705882352944,0.571428571428573,0
0.5558943089430896,0.8261758691206544,0.234375,0.5625,0.5923913043478259,0.625,0.571428571428573,0
0.8221544715447154,0.5398773006134969,0.71875,0.8125,0.8043478260869559,0.6544117647058822,0.571428571428573,1
0.486788617886179,0.40899795501022496,0.53125,0.5625,0.548913043478261,0.43382352941176494,0.4285714285714306,0
0.5213414634146342,0.5316973415132926,0.46875,0.5249999999999995,0.5706521739130437,0.4779411764705883,0.571428571428573,0
0.41768292682926844,0.5132924335378324,0.453125,0.38749999999999973,0.4782608695652171,0.3161764705882355,0.571428571428573,0
0.6209349593495935,0.803680981595092,0.25,0.6499999999999995,0.6032608695652175,0.5661764705882355,0.571428571428573,0
0.6839430894308943,0.49693251533742333,0.671875,0.6999999999999993,0.7336956521739129,0.5220588235294117,0.571428571428573,1
0.5599593495934959,0.5582822085889572,0.578125,0.5499999999999998,0.5978260869565217,0.5073529411764706,0.7142857142857153,0
0.6189024390243903,0.6012269938650308,0.59375,0.6624999999999996,0.5978260869565217,0.625,0.571428571428573,0
0.3567073170731708,0.6094069529652353,0.390625,0.3999999999999999,0.5108695652173914,0.5073529411764706,0.571428571428573,0
0.44410569105691067,0.7566462167689163,0.25,0.38749999999999973,0.5380434782608694,0.49264705882352944,0.571428571428573,0
0.8445121951219513,0.591002044989775,0.75,0.7874999999999988,0.7336956521739129,0.8749999999999991,0.571428571428573,1
0.6351626016260162,0.2842535787321063,0.71875,0.7374999999999998,0.576086956521739,0.6544117647058822,0.571428571428573,1
0.6453252032520326,0.7075664621676894,0.484375,0.6749999999999998,0.6521739130434778,0.5514705882352944,0.571428571428573,0
0.7103658536585366,0.5991820040899796,0.59375,0.7249999999999988,0.6684782608695647,0.7132352941176459,0.7142857142857153,1
0.41361788617886186,0.5828220858895707,0.328125,0.5999999999999996,0.4782608695652171,0.6544117647058822,0.571428571428573,0
0.9095528455284553,0.5746421267893662,0.84375,0.9375,0.9347826086956517,0.8455882352941178,0.571428571428573,1
0.5924796747967481,0.591002044989775,0.40625,0.5124999999999993,0.49456521739130443,0.5367647058823528,0.571428571428573,0
0.7164634146341463,0.48466257668711665,0.6875,0.5874999999999995,0.7663043478260867,0.4779411764705883,0.571428571428573,1
0.3424796747967479,0.6053169734151331,0.203125,0.38749999999999973,0.4402173913043479,0.3897058823529411,0.4285714285714306,0
0.3465447154471545,0.6073619631901841,0.40625,0.4249999999999998,0.40760869565217406,0.24264705882352944,0.571428571428573,0
0.35060975609756106,0.4498977505112476,0.5625,0.3374999999999999,0.5217391304347825,0.4779411764705883,0.571428571428573,0
0.38516260162601623,0.2842535787321063,0.609375,0.2749999999999999,0.451086956521739,0.4632352941176472,0.571428571428573,0
0.5335365853658537,0.34355828220858897,0.65625,0.5625,0.5923913043478259,0.5514705882352944,0.571428571428573,1
0.6819105691056911,0.5766871165644172,0.546875,0.6999999999999993,0.7228260869565213,0.5514705882352944,0.571428571428573,0
0.6432926829268294,0.5480572597137015,0.59375,0.4125000000000001,0.7554347826086951,0.5073529411764706,0.571428571428573,0
0.6717479674796748,0.6114519427402865,0.40625,0.5749999999999993,0.7282608695652171,0.5955882352941178,0.571428571428573,0
0.49288617886178876,0.8220858895705523,0.15625,0.625,0.5434782608695652,0.4779411764705883,0.571428571428573,0
0.5132113821138212,0.4785276073619633,0.515625,0.5,0.5923913043478259,0.375,0.571428571428573,0
0.5802845528455286,0.6257668711656443,0.359375,0.7249999999999988,0.5543478260869563,0.6544117647058822,0.571428571428573,0
0.6392276422764228,0.8118609406952966,0.296875,0.5749999999999993,0.6684782608695647,0.6102941176470589,0.4285714285714306,0
0.7672764227642278,0.45398773006134974,0.71875,0.8874999999999993,0.7663043478260867,0.8014705882352944,0.571428571428573,1
0.7876016260162603,0.406952965235174,0.75,0.8374999999999995,0.7445652173913035,0.7720588235294121,0.4285714285714306,1
0.6981707317073172,0.5255623721881391,0.625,0.5625,0.771739130434782,0.5514705882352944,0.7142857142857153,1
0.48069105691056924,0.6707566462167691,0.390625,0.4249999999999998,0.5543478260869563,0.3161764705882355,0.571428571428573,0
0.6859756097560977,0.591002044989775,0.5,0.6499999999999995,0.6413043478260867,0.5367647058823528,0.571428571428573,0
0.5680894308943091,0.7157464212678937,0.390625,0.6124999999999998,0.5923913043478259,0.5514705882352944,0.571428571428573,0
0.7184959349593497,0.7873210633946832,0.390625,0.6624999999999996,0.7499999999999998,0.6691176470588234,0.571428571428573,0
0.6148373983739838,0.6032719836400819,0.546875,0.4874999999999998,0.6902173913043474,0.4191176470588234,0.4285714285714306,0
0.4969512195121951,0.5541922290388548,0.578125,0.4499999999999993,0.5923913043478259,0.5514705882352944,0.4285714285714306,0
0.4542682926829268,0.6319018404907977,0.40625,0.4125000000000001,0.49456521739130443,0.6397058823529402,0.571428571428573,0
0.6046747967479676,0.4601226993865031,0.796875,0.5374999999999996,0.5815217391304344,0.625,0.571428571428573,1
0.4725609756097561,0.359918200408998,0.546875,0.5749999999999993,0.5054347826086951,0.5661764705882355,0.571428571428573,1
0.5741869918699188,0.44376278118609425,0.640625,0.47499999999999964,0.6793478260869563,0.40441176470588225,0.571428571428573,1
0.7347560975609756,0.5582822085889572,0.609375,0.6624999999999996,0.5543478260869563,0.7867647058823524,0.7142857142857153,0
0.6737804878048782,0.49693251533742333,0.625,0.6624999999999996,0.619565217391304,0.5955882352941178,0.571428571428573,0
0.6534552845528455,0.5214723926380369,0.625,0.6875,0.6576086956521741,0.6691176470588234,0.571428571428573,0
0.3628048780487806,0.4458077709611452,0.40625,0.38749999999999973,0.34239130434782594,0.24264705882352944,0.4285714285714306,0
0.6737804878048782,0.425357873210634,0.671875,0.5625,0.7173913043478255,0.43382352941176494,0.571428571428573,1
0.54369918699187,0.8425357873210635,0.28125,0.4125000000000001,0.5271739130434778,0.4779411764705883,0.571428571428573,0
0.3445121951219513,0.5971370143149286,0.21875,0.375,0.4565217391304348,0.3602941176470589,0.571428571428573,0
0.41361788617886186,0.6932515337423313,0.1875,0.38749999999999973,0.451086956521739,0.5808823529411766,0.571428571428573,0
0.35060975609756106,0.5869120654396729,0.359375,0.4249999999999998,0.4130434782608694,0.5367647058823528,0.571428571428573,0
0.633130081300813,0.5173824130879348,0.578125,0.7874999999999988,0.6902173913043474,0.8161764705882355,0.571428571428573,0
0.6229674796747967,0.406952965235174,0.75,0.6624999999999996,0.6304347826086956,0.5073529411764706,0.571428571428573,1
0.8810975609756099,1.0000000000000002,0.46875,0.8374999999999995,0.8478260869565213,0.8455882352941178,0.571428571428573,0
0.5010162601626017,0.28220858895705536,0.578125,0.5499999999999998,0.5054347826086951,0.5661764705882355,0.571428571428573,0
0.35264227642276424,0.7218813905930472,0.15625,0.4499999999999993,0.36413043478260865,0.375,0.4285714285714306,0
0.4969512195121951,0.5316973415132926,0.640625,0.4249999999999998,0.5815217391304344,0.3602941176470589,0.571428571428573,1
0.6961382113821138,0.5337423312883436,0.546875,0.6499999999999995,0.701086956521739,0.7279411764705879,0.571428571428573,0
0.5863821138211384,0.8098159509202456,0.3125,0.5749999999999993,0.576086956521739,0.6838235294117649,0.571428571428573,0
0.8119918699186993,0.37832310838445826,0.734375,0.9375,0.7499999999999998,0.7867647058823524,0.571428571428573,1
0.5782520325203252,0.4458077709611452,0.5625,0.5749999999999993,0.6304347826086956,0.6691176470588234,0.571428571428573,1
0.45833333333333337,0.750511247443763,0.359375,0.38749999999999973,0.5326086956521736,0.3014705882352944,0.571428571428573,0
0.641260162601626,0.7791411042944787,0.359375,0.5999999999999996,0.7065217391304344,0.6102941176470589,0.571428571428573,0
0.6981707317073172,0.47443762781186094,0.734375,0.6999999999999993,0.6630434782608694,0.625,0.571428571428573,1
0.7977642276422766,0.5848670756646217,0.640625,0.8374999999999995,0.7119565217391306,0.8014705882352944,0.7142857142857153,1
0.8526422764227642,0.6646216768916156,0.609375,0.7249999999999988,0.8260869565217386,0.9044117647058814,0.571428571428573,0
0.6554878048780489,0.8568507157464214,0.34375,0.6124999999999998,0.771739130434782,0.6102941176470589,0.571428571428573,0
0.519308943089431,0.6973415132924337,0.375,0.5374999999999996,0.576086956521739,0.5073529411764706,0.571428571428573,0
0.4847560975609756,0.6257668711656443,0.3125,0.4375,0.44565217391304324,0.5220588235294117,0.571428571428573,0
0.7205284552845529,0.5296523517382414,0.703125,0.7249999999999988,0.6032608695652175,0.860294117647058,0.571428571428573,1
0.54369918699187,0.5214723926380369,0.515625,0.625,0.5434782608695652,0.7279411764705879,0.571428571428573,0
0.6778455284552846,0.621676891615542,0.53125,0.5249999999999995,0.8152173913043474,0.5367647058823528,0.571428571428573,0
0.5091463414634146,0.5173824130879348,0.46875,0.5374999999999996,0.4619565217391306,0.5661764705882355,0.571428571428573,0
0.6839430894308943,0.5685071574642129,0.609375,0.6875,0.6847826086956521,0.7279411764705879,0.571428571428573,0
1.0,0.6237218813905931,0.703125,0.9874999999999989,0.8532608695652166,0.9485294117647047,0.571428571428573,1
0.5558943089430896,0.5848670756646217,0.421875,0.6374999999999993,0.548913043478261,0.44852941176470607,0.571428571428573,0
0.8628048780487806,0.7137014314928427,0.625,0.8374999999999995,0.8260869565217386,0.7132352941176459,0.571428571428573,1
0.5213414634146342,0.7648261758691208,0.296875,0.47499999999999964,0.5706521739130437,0.5514705882352944,0.571428571428573,0
0.5558943089430896,0.3967280163599183,0.625,0.4375,0.5706521739130437,0.375,0.7142857142857153,0
0.6636178861788619,0.6973415132924337,0.609375,0.625,0.6467391304347825,0.9044117647058814,0.571428571428573,0
0.4380081300813009,0.507157464212679,0.34375,0.4375,0.4402173913043479,0.4191176470588234,0.571428571428573,0
0.5233739837398373,0.7300613496932515,0.453125,0.625,0.5380434782608694,0.7132352941176459,0.571428571428573,0
0.6392276422764228,0.9652351738241309,0.265625,0.6124999999999998,0.6902173913043474,0.625,0.571428571428573,0
0.7083333333333334,0.7607361963190185,0.40625,0.5124999999999993,0.6521739130434778,0.5514705882352944,0.571428571428573,0
0.5802845528455286,0.46421267893660545,0.53125,0.5,0.6141304347826082,0.49264705882352944,0.571428571428573,0
0.41768292682926844,0.6359918200408998,0.375,0.47499999999999964,0.4565217391304348,0.44852941176470607,0.571428571428573,0
0.6209349593495935,0.6462167689161555,0.421875,0.5499999999999998,0.6413043478260867,0.6102941176470589,0.571428571428573,0
0.7754065040650407,0.6809815950920246,0.46875,0.625,0.8097826086956517,0.6544117647058822,0.571428571428573,0
0.6107723577235772,0.8732106339468304,0.328125,0.6499999999999995,0.6413043478260867,0.7573529411764701,0.571428571428573,0
0.7164634146341463,0.7218813905930472,0.578125,0.7999999999999998,0.701086956521739,0.6397058823529402,0.571428571428573,0
0.5050813008130083,0.7402862985685073,0.265625,0.3999999999999999,0.6304347826086956,0.625,0.571428571428573,0
0.8140243902439025,0.6584867075664622,0.640625,0.6875,0.8586956521739124,0.8014705882352944,0.571428571428573,0
0.5721544715447154,0.6728016359918201,0.484375,0.6124999999999998,0.6847826086956521,0.4632352941176472,0.571428571428573,0
0.8180894308943091,0.6339468302658489,0.453125,0.7749999999999995,0.8206521739130432,0.8014705882352944,0.571428571428573,0
0.7022357723577236,0.6952965235173825,0.421875,0.6749999999999998,0.6902173913043474,0.6544117647058822,0.571428571428573,0
0.7205284552845529,0.4151329243353783,0.71875,0.5249999999999995,0.7771739130434778,0.7132352941176459,0.571428571428573,1
0.5904471544715447,0.6134969325153374,0.453125,0.5499999999999998,0.701086956521739,0.5661764705882355,0.571428571428573,0
0.54369918699187,0.5051124744376279,0.515625,0.5625,0.5597826086956517,0.43382352941176494,0.571428571428573,0
0.5884146341463415,1.0000000000000002,0.203125,0.5625,0.5706521739130437,0.6691176470588234,0.571428571428573,0
0.6067073170731708,0.5316973415132926,0.625,0.5874999999999995,0.6467391304347825,0.7132352941176459,0.571428571428573,0
0.7164634146341463,0.5705521472392638,0.609375,0.7624999999999993,0.6847826086956521,0.7426470588235299,0.571428571428573,1
0.5335365853658537,0.7382413087934561,0.40625,0.5,0.619565217391304,0.4779411764705883,0.571428571428573,0
0.6778455284552846,0.43149284253578735,0.734375,0.75,0.6467391304347825,0.9044117647058814,0.571428571428573,1
0.7449186991869919,0.5296523517382414,0.75,0.5874999999999995,0.7554347826086951,0.5661764705882355,0.571428571428573,1
0.9400406504065041,0.6032719836400819,0.75,0.9499999999999993,0.8423913043478259,0.8749999999999991,0.571428571428573,1
0.616869918699187,0.5214723926380369,0.6875,0.6624999999999996,0.576086956521739,0.5073529411764706,0.571428571428573,1
0.8079268292682927,0.6952965235173825,0.5625,0.75,0.7663043478260867,0.6102941176470589,0.571428571428573,0
0.4542682926829268,0.6646216768916156,0.28125,0.5,0.49456521739130443,0.5514705882352944,0.571428571428573,0
0.5355691056910569,0.4233128834355828,0.609375,0.5625,0.5978260869565217,0.5514705882352944,0.571428571428573,1
0.5863821138211384,0.6543967280163601,0.453125,0.47499999999999964,0.6413043478260867,0.6838235294117649,0.571428571428573,0
0.5660569105691057,0.6503067484662577,0.421875,0.46249999999999947,0.6304347826086956,0.49264705882352944,0.4285714285714306,0
0.6371951219512196,0.5930470347648262,0.53125,0.625,0.6793478260869563,0.6397058823529402,0.4285714285714306,1
0.45020325203252043,0.785276073619632,0.1875,0.3374999999999999,0.619565217391304,0.43382352941176494,0.571428571428573,0
0.7469512195121951,0.638036809815951,0.484375,0.6374999999999993,0.7608695652173909,0.7720588235294121,0.571428571428573,0
0.6941056910569107,0.5766871165644172,0.59375,0.7624999999999993,0.8532608695652166,0.860294117647058,0.571428571428573,0
0.5660569105691057,0.8179959100204499,0.34375,0.6374999999999993,0.6086956521739129,0.5367647058823528,0.571428571428573,0
0.46443089430894313,0.785276073619632,0.4375,0.5625,0.6249999999999998,0.44852941176470607,0.571428571428573,0
0.6128048780487806,0.41308793456032733,0.640625,0.5749999999999993,0.701086956521739,0.5808823529411766,0.571428571428573,1
0.5315040650406505,0.6707566462167691,0.390625,0.5,0.6956521739130432,0.6397058823529402,0.571428571428573,0
0.8993902439024392,0.6809815950920246,0.71875,0.875,0.8043478260869559,0.8161764705882355,0.571428571428573,1
0.47865853658536583,0.49488752556237237,0.46875,0.46249999999999947,0.7282608695652171,0.6544117647058822,0.571428571428573,0
0.5558943089430896,0.3537832310838447,0.78125,0.4375,0.6467391304347825,0.5367647058823528,0.571428571428573,1
0.7164634146341463,0.8527607361963192,0.375,0.6499999999999995,0.7608695652173909,0.5220588235294117,0.7142857142857153,0
0.6554878048780489,0.34764826175869135,0.6875,0.5874999999999995,0.7989130434782601,0.6691176470588234,0.571428571428573,0
0.5538617886178862,0.7975460122699387,0.28125,0.5749999999999993,0.5706521739130437,0.6102941176470589,0.571428571428573,0
0.519308943089431,0.6441717791411044,0.34375,0.4249999999999998,0.6630434782608694,0.6838235294117649,0.571428571428573,0
0.5071138211382115,0.5316973415132926,0.53125,0.6499999999999995,0.5597826086956517,0.6838235294117649,0.571428571428573,0
0.45833333333333337,0.2801635991820042,0.625,0.4375,0.5543478260869563,0.44852941176470607,0.7142857142857153,1
0.4745934959349595,0.9468302658486709,0.109375,0.4125000000000001,0.48913043478260865,0.5514705882352944,0.571428571428573,0
0.5965447154471545,0.3496932515337423,0.71875,0.47499999999999964,0.5597826086956517,0.6544117647058822,0.571428571428573,1
0.44207317073170727,0.5787321063394684,0.34375,0.4874999999999998,0.48369565217391286,0.40441176470588225,0.571428571428573,0
0.5254065040650407,0.4601226993865031,0.5,0.5499999999999998,0.6358695652173909,0.49264705882352944,0.571428571428573,0
0.448170731707317,0.38854805725971375,0.53125,0.4499999999999993,0.4619565217391306,0.49264705882352944,0.571428571428573,0
0.5172764227642276,0.359918200408998,0.53125,0.4375,0.5978260869565217,0.4779411764705883,0.571428571428573,0
0.8506097560975611,0.6482617586912067,0.71875,0.8499999999999988,0.7826086956521736,0.7426470588235299,0.571428571428573,1
0.6189024390243903,0.3803680981595092,0.609375,0.5374999999999996,0.548913043478261,0.5367647058823528,0.571428571428573,0
0.6900406504065041,0.5194274028629857,0.609375,0.7624999999999993,0.6358695652173909,0.6544117647058822,0.571428571428573,0
0.43191056910569114,0.6073619631901841,0.28125,0.4375,0.5108695652173914,0.49264705882352944,0.571428571428573,0
0.4400406504065041,0.5194274028629857,0.515625,0.5749999999999993,0.4619565217391306,0.4632352941176472,0.571428571428573,1
0.4705284552845529,0.5705521472392638,0.3125,0.375,0.4619565217391306,0.44852941176470607,0.571428571428573,0
0.36890243902439035,0.5582822085889572,0.40625,0.3999999999999999,0.48913043478260865,0.5220588235294117,0.571428571428573,0
0.6859756097560977,0.3312883435582823,0.796875,0.6499999999999995,0.6358695652173909,0.6544117647058822,0.571428571428573,1
0.5741869918699188,0.9488752556237221,0.28125,0.5249999999999995,0.6467391304347825,0.7132352941176459,0.571428571428573,0
0.8079268292682927,0.7893660531697342,0.46875,0.5249999999999995,0.8804347826086951,0.6102941176470589,0.571428571428573,0
0.6250000000000001,0.4764826175869121,0.484375,0.5499999999999998,0.548913043478261,0.5808823529411766,0.571428571428573,0
