timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
0.5,0.925,0.16403983469312855,0.6430122177636699,0.955,1.0,0.828,0.49334022786785797,0.47826086956521735,1.0,0.10406188497703805,0.5867064382931485,0.48026569241832756,0.6554451912516608,1.0,0.5801408280703324,0.2911262205105148,0.5986605974501814,0.43522691277680187,0.45325509635229067,0.5647611940821394,0.394666501912021,0.7070390079951115,0.5723661811000937,0.3323476727735978,0.5582404939140931,0.5290763638834161,0.5688473420002575,0.38609449957284625,0.4727554928043297,0.4350385338142033,0.4637599789826946,0.5048711272906011,1
0.5,0.981,0.7317671020379164,0.6911720668383541,0.48,0.36363636363636365,0.26,0.9175487693535002,0.39130434782608703,0.9427089082680208,0.6793953640935926,0.5471753789621272,0.8029105455105816,0.6133570743987264,0.41508483337269764,0.2556655361306571,0.21691366717282679,0.0,0.4735141244564747,0.3977995055710528,0.4529307282415629,0.5982772300408418,0.42151677954881095,0.3787611330235904,0.7447590776962114,0.1824231717131075,0.44359501324818273,0.7500687464164104,0.42760787874805095,0.2952745750586645,0.2565161757820623,0.5702533093781251,0.5541315300370184,0
0.5,1.0,0.6391194685549859,0.3365200335389588,0.944,0.4545454545454546,0.461,0.690182790693349,0.3043478260869565,0.0,0.5899573584080469,0.5498252904021971,0.49981700739675355,0.10567944831330811,0.4485225789964804,0.6244083870158085,0.7334409277152382,0.5000046734213184,0.5067274742995362,0.0,0.5155005763012319,0.26560291529009816,0.6269962316036058,0.19823722397696664,0.7996369977266168,0.5914614978372397,0.6782576941368301,0.23934430545641772,0.6315902668666026,0.3377161329866638,0.4375185780059373,0.436352734792115,0.27815346451008405,0
0.5,0.987,0.6984688983883764,0.6659579565191349,0.718,0.18181818181818182,0.643,0.697341576723253,0.17391304347826086,0.0,0.6141209271812813,0.6023910492492377,0.7910031847133756,0.5329157908592442,0.4411427337951222,0.7011292304175203,0.29891373503787716,0.40658298126892745,0.3891417340973881,0.49207316363651754,0.49843225044755296,0.39104189970777714,0.4254481336252993,0.5001370621214423,0.4758875343998762,0.3073728749622775,0.6905819009443578,0.13119887899460547,0.6008973217752873,0.6137624103181231,0.392816546895671,0.24472236817573179,0.4781442483449304,1
0.5,1.0,0.6517661547206006,0.45279092052464504,1.0,0.6363636363636364,0.275,0.9775532974785665,1.0,0.0,0.6785206647714852,0.7222265453914404,0.531054165810561,0.6569671423106507,0.41369869245869645,0.7592701687970462,0.3472400132336847,0.4268188955770741,0.2980253117171076,0.7459096424223,0.3711835370531913,0.5222993245059528,0.5224894332128127,0.34459512547731663,0.5697578459870918,0.6108005985313348,0.4274254365106325,0.5074962847681345,0.46763010269614724,0.5954067780311193,0.5820551452624649,0.7423409718808794,0.7077342825983443,1
0.5,0.931,0.05732453907091861,0.3894187578606935,0.81,0.2727272727272727,0.262,0.3684756492709629,0.043478260869565216,0.9424439783640578,0.02588563306363323,0.48322767201699035,0.47883706595438663,0.45157367682808947,0.6840465054148548,0.7264172133499702,0.36445440741086343,0.5174458817811343,0.8695287528436089,0.4263862575409936,0.512753949152364,0.5765469594096583,0.742655446351276,0.41090176399823297,0.5633177668761745,0.4413634191731214,0.41262823561383244,0.3388540118653387,0.632230698919271,0.3523905730562973,0.4106157117943706,0.48759089137104017,0.8092349814908686,1
0.33333333333333337,0.209,0.6862011391490723,0.3061403246092111,0.473,0.4545454545454546,0.626,0.772512536548207,0.2173913043478261,0.0,0.6692269844740868,0.5997025736094163,0.475113005958496,0.8025890649873102,0.8030300537032805,0.8064697141313271,0.5398283014226211,0.5688441694395634,0.4415217266104184,0.7442425050220399,0.11700491520139009,0.5160213053770714,0.7734238936701129,0.652298715108087,0.28078480985930365,0.6578280605572879,0.5503142197160135,0.5487558361319465,0.2021853548961389,0.398779346858,0.3251613495828959,0.3448257597586397,0.5834082146752071,1
0.5,0.657,0.32105767978306443,0.9999999999999998,0.5660000000000001,0.8181818181818182,0.0,0.3949832791420625,0.2173913043478261,1.0,0.17480319265252486,0.6704045246824651,0.35920805937949446,0.4086340900583687,0.6030540594956459,0.6603020393611978,0.5733960519506959,0.6175505664186638,0.4912006507904512,0.0,0.5931663636268089,0.19789742722613868,0.5188432550796965,0.30088191181580237,0.2704314149170532,0.5160540941555176,0.6182807935321695,0.27350103558431527,0.45208767705974784,0.4967910896454786,0.9058795162893231,0.45777682672587683,0.48660776001105954,1
0.5,0.994,0.7251358808274817,0.5925016470024553,0.867,0.0,0.391,0.9213279277298272,0.5217391304347826,0.0,0.6959053137983817,0.49141980987849526,0.7795966457776864,0.4812105886659894,0.4985243213523779,0.47761402813204157,0.10446976187850456,0.6991952368489924,0.35296239237480925,0.6087897069075131,0.8054554181074195,0.5929790674887057,0.6753539237154353,0.4718516306900423,0.6566461264507775,0.5502433105321397,0.5264946667572525,0.6322929708983257,0.4319475228064307,0.7829246964319576,0.3210993841989036,0.43589509991694775,0.757639816905519,0
0.5,1.0,0.8009686319553815,0.43328891417619925,1.0,0.8181818181818182,0.224,0.9733910084005559,0.7826086956521741,0.0,0.7487152853706536,0.5908080163952941,0.6027391103349085,0.6095275164638084,0.29063803137015,0.7236003322065275,0.5820912615264545,0.5567493550678582,0.4090052408788551,0.461599245979988,0.22828185159104672,0.5044364523989143,0.41645490655395434,0.4956183771495618,0.5911543929785542,0.4109087365456192,0.24108125552007603,0.471525819398776,0.6646346490468197,0.16193201477869246,0.23018484238834375,0.8419697791487993,0.39039099580664494,0
0.5,0.962,0.5907115537188126,0.27774450500089837,0.445,0.6363636363636364,0.895,0.49649885248845205,0.043478260869565216,0.0,0.4984966105401263,0.48247291553613886,0.4443413550441751,0.33868604206343667,0.4623839881364923,0.29818093745228924,0.7281538161366121,0.6022497850226194,0.8480238719152247,0.0,0.7319726318223377,0.3905649783651136,0.5155637317309165,0.4796248862908197,0.5336793262903032,0.5492122271401267,0.435768394592024,0.31699557682631463,0.5971503163328096,0.164678529284621,0.4468161922391456,0.4341493076153833,0.7561805907561865,1
0.5,1.0,0.5550924226456206,0.32563484458285913,0.923,0.6363636363636364,0.412,0.4898404238976535,0.08695652173913043,0.007594657246936747,0.5707686420293019,0.6107071434670869,0.6701221234846928,0.5249934185900151,0.7034292467989048,0.3657828875269876,0.2513339723958907,0.20209275806632532,0.7628163964638466,0.5497882756658237,0.47529261738853196,0.4018116507548364,0.4730827010235781,0.5852587505870973,0.39563640650623955,0.4884663263253193,0.7152710781982472,0.5135459694122329,0.6249756552181471,0.6239719668584852,0.6901871132107004,0.549354650078815,0.4879748245088553,1
0.5,0.72,0.100759037999266,0.206481703299994,0.335,0.0,0.0,0.07503166935340536,0.5652173913043478,0.05272105088861905,0.18650229608572033,0.13615813801025267,0.5810593024450379,0.6284490701701706,0.21736228612581365,0.7647600495272292,0.22723975873974595,0.4464005309006618,0.519276787514038,0.8980338145394269,0.2607088680322728,0.36559164260381716,0.0,0.6482898663076861,0.4988817840778722,0.6536408560506991,0.4737193423466268,0.6649051006915598,0.295927401769552,0.7766767354223978,0.14240352513277293,0.9999999999999999,0.29294540958174,0
0.5,1.0,0.49607455387275173,0.6524824818829729,0.219,0.4545454545454546,0.387,0.2989850700335803,0.043478260869565216,0.0,0.5917614257598949,0.3913126564949,1.0,0.2922418544767985,0.5929522671922127,0.1472140134241492,0.3678455391454093,0.21623453097543655,0.6735314020790739,0.34252162994415736,0.6281157927557707,0.28328369015721055,0.39480190456790765,0.0,0.7613625166280732,0.33514925560808784,0.6023557986276242,0.18882885360231194,0.7049914270522801,0.3249973262825081,0.9999999999999999,0.4208609467957084,0.4482224321459841,1
0.5,1.0,0.0,0.7666272384260646,0.918,0.2727272727272727,0.0,0.31385602883880537,0.043478260869565216,0.0,0.0,0.32877805201208704,0.37499999999999994,0.6141509569781456,0.0,0.7720340615605233,0.27900594667503664,0.7140006355852992,0.2856430155210642,0.8173088213359737,0.5664147757329885,0.3618803274281799,0.0,0.6850190228256448,0.29129304823372915,0.8571289357207523,0.27143657857191383,0.6484761698592308,0.15596910154313062,0.7326246558992991,0.2787447200190851,0.8924452109357788,0.02513901049106812,0
0.5,1.0,0.6368932728629113,0.4796370605497992,0.857,0.7272727272727273,0.7509999999999999,0.6568214718914409,0.34782608695652173,1.0,0.5878252788104086,0.33101753018337277,1.0,0.2976550641893143,0.6121685167905029,0.08623381232569316,0.4846073582680839,0.4180422103413468,0.7916585077893283,0.453331259989866,0.8984693859676778,0.3681323326656434,0.4540777613688446,0.04861078373343242,0.9710275621309271,0.1834542551051206,0.4669797540593791,0.08740009829274853,0.7436754347709201,0.03775648589939817,0.6432091567722173,0.5473546161799353,0.47236878484862466,1
0.5,0.941,0.6206467808973464,0.21398305084745778,0.275,0.6363636363636364,1.0,0.7126824503846463,0.2173913043478261,0.0,0.6093100809096867,0.4281111668149552,0.37499999999999994,0.6430556869552341,0.36971001390012814,0.7209273326197874,0.11385422587185375,0.4444563876322579,0.5326151121605667,0.8463694803841609,0.6772222630946498,0.47962787128326523,0.3392231501756888,0.6706598013384946,0.2930174410011332,0.34416494819434673,0.40924485359059726,0.5975745679214595,0.2691821945551328,0.7277068131714064,0.32266089350481014,0.6244237190460856,0.41215650584458474,1
0.5,1.0,0.6207888784947129,0.4521770377912199,0.194,0.7272727272727273,0.56,0.5697389540447885,0.13043478260869565,0.002914228943592008,0.5849278373059259,0.4555303128382976,0.4398179063077871,0.6148666853139949,0.3186163951818052,0.0,0.27521822855252326,0.391599992522526,0.6797513462147609,0.7237290986350842,0.1982336104483938,0.5817237238018436,0.5179062484086165,0.465649787946565,0.7306331336791503,0.4402820390302786,0.22291426047965207,0.24381428521279214,0.5643926947731903,0.7681136496198826,0.18869768337847337,0.40970821539348123,0.3393795216810287,1
0.5,1.0,0.8174993191156794,0.4127163562316583,1.0,0.0,0.755,0.7866291274469231,0.2173913043478261,0.0,0.7039416138202492,0.6388562547000118,0.6708412523114855,0.19011893841856953,0.6839768111789553,0.3454572196168113,0.762060891916424,0.8152736755523984,0.7860375212370776,0.4719067249318495,0.6101400990046978,0.34110389948232345,0.835551509904772,0.30488377655905974,0.6394303521280414,0.571154184689669,0.548371152931585,0.547808013199312,0.5115331537096669,0.04831834403868851,0.6855332031225083,0.40523356328073357,0.30723046556994327,1
0.5,0.991,0.7668652085874316,0.5191800922321375,1.0,0.6363636363636364,0.7859999999999999,0.6178600032605274,0.0,0.008654376862788388,0.564536409359282,0.5220260115527324,0.9248317752208752,0.0,0.4318424252045332,0.1684541285613681,0.44355748593920985,0.42835177776946953,0.4047376680968698,0.30251879496431444,0.6331991549917495,0.5428763126176045,0.9152887406426647,0.14420855791442078,0.6999882107841413,0.22994102705965203,0.927948569875671,0.09917182508571365,0.7103156159080454,0.20898944263550367,0.6207152580126223,0.30531661553585665,0.32403460670015216,1
0.5,0.789,0.17090788523250733,0.23827633706653878,0.191,0.9090909090909092,0.429,0.7808132816233359,1.0,1.0,0.1680789416138193,0.6660991072387757,0.49633693753852476,0.8895130373618417,0.8340246291685862,0.8472713262442357,0.06442301982507784,0.6626864695105994,0.44221859072191666,0.776798228772295,0.2926734421474139,0.664543282779671,0.409274583694047,0.8680362402725179,0.1789682148663772,0.6453796147268885,0.5086673687071134,0.853521864285798,0.27943866608517987,0.8692170186836681,0.6020996176598539,0.6049657621315616,0.3578272122636439,0
0.5,0.858,0.8211464907814184,0.3645041025333891,1.0,0.6363636363636364,0.544,0.9197258764080987,0.13043478260869565,0.0,0.7963863984255415,0.5234528869435393,0.5860932042325868,0.573967335639569,0.7585070526694826,0.7743361664677637,0.343479865287875,0.672154821101432,0.5479634002361276,0.6188940828258402,0.44904551203225873,0.6073474068485906,0.3694314304629017,0.6287345063057306,0.2429115140168498,0.15736281561211163,0.19546674366465105,0.6335918393615653,0.633301271902836,0.5874044988554691,0.6424539169772038,0.443556246716046,0.6326225365958559,0
0.5,1.0,0.0,0.42452236928789594,0.888,1.0,0.735,0.1679507732543307,0.17391304347826086,0.16964344850424992,0.0,0.34338286537513335,0.5599477347441957,0.4706597657840721,0.4010801638588924,0.41405674848464735,0.20656424699485065,0.5770226567465511,0.5535728683733119,0.5173848791907191,0.3997463573908442,0.6227649731623356,0.399110098283852,0.36288637113628863,0.6250158362601088,0.3144269942661705,0.5015065561519126,0.5064665512116923,0.5093728903678303,0.6290695553001169,0.35486064422464825,0.6407629790335431,0.5736851604380752,0
0.5,1.0,0.5661760352402043,0.5013700065880098,0.821,0.6363636363636364,0.598,0.47587624729454003,0.17391304347826086,0.8970526548184126,0.5660671331729716,0.31603258399420436,0.4805514177111157,0.3484306422222132,0.5561963015592148,0.29354795132646794,0.29715772686013847,0.40351721688413666,0.4042423762490281,0.6277544526637704,0.6673673368577042,0.4742083105711783,0.775369200998116,0.43909640268676664,0.556504655860472,0.6704651192032994,0.4079811807867383,0.3093076797060579,0.49154593845400185,0.49707149295891107,0.7546376443662556,0.3331306462821402,0.3473207839884491,1
0.5,0.636,0.7162310980591837,0.468542253099359,0.048,0.0,0.55,0.9384596438162291,0.2608695652173913,0.10835633072083012,0.664580144325388,0.6861607548666643,0.39436832237517966,0.4749747027053708,0.6657014337653083,0.7598808660710503,0.8678667469736427,0.27069858301865635,0.1286585365853657,0.0,0.703746133176383,0.47766815812977437,0.48112873656872235,0.5645649892707422,0.3483950830171947,0.6102976310230359,0.4052228412256268,0.3355424823599621,0.3393811944774684,0.662897698625754,0.6202968143424119,0.35784292954117847,0.0853820100456201,0
0.5,0.618,0.5203732430224159,0.5022758579385516,0.946,0.5454545454545454,0.679,0.5988101860359518,0.17391304347826086,0.028259189756043714,0.5021594139514538,0.427951400844556,0.35152879083624405,0.9912451822022219,0.48136017981112855,0.8583054429593558,0.08763710860952993,0.6761365760646054,0.36525254125032386,0.88941039824062,0.3854807123013161,0.7687202466116907,0.3514551611753324,0.81121395135255,0.09134090893094693,0.8909535006538578,0.1729108635097492,0.5710355258076973,0.31857193210942314,0.8910021991888075,0.20097543301903287,0.8313594298208447,0.2801349400181252,0
0.5,1.0,0.532688368127509,0.5051506258609328,0.923,0.18181818181818182,0.513,0.8016946402561052,0.043478260869565216,0.0,0.5173026459654491,0.31818391542320085,0.48934469385658513,0.37541442315998175,0.2067377870531342,0.8413593929477254,0.04593191438823897,0.447475417803866,0.3429471304748466,0.6192241252553334,0.3819283144327548,0.5741363388049219,0.23651907114121296,0.6125664140183995,0.542878433829067,0.4922008600744392,0.5552194442557241,0.6999277431282839,0.28352022558502155,0.772607292463352,0.5663992284306959,0.26312945982135294,0.43387593505675637,1
0.5,0.857,0.7029212897725255,0.7272189614900879,0.466,0.8181818181818182,0.6579999999999999,0.8235741899933012,1.0,0.0,0.7074950798163129,0.638330128831973,0.8981244863365521,0.6576047164029304,0.27037249633137295,0.42303815499081154,0.33840483199158466,0.5181842823494225,0.2672481066605234,0.712676908560264,0.6846073269081875,0.7959047631435188,0.39051408056220405,0.6920659364834922,0.6441741918228591,0.42973229554370784,0.851611862218901,0.5348310300846019,0.30521844587692004,0.599030451620093,0.18198217276875756,0.5521343582094613,0.2970619633503834,0
0.5,0.75,0.46774976613103775,0.5732167455231476,0.348,0.6363636363636364,0.34600000000000003,0.960898326167302,0.2608695652173913,0.023755381388674248,0.38560572928055903,0.26224103451220426,0.37236105403739467,0.6546471952910011,0.49466790696593876,0.8338679598954141,0.04870589832118831,0.40946180880098704,0.3960758199671725,0.8045979564872908,0.07939994604839526,0.7440157210617137,0.36552044609665435,0.7158117307715812,0.37289553698998446,0.8557080525098077,0.4451032678850466,0.856002586035409,0.20138242515846513,0.8523928198777189,0.09131257359441837,0.7738499805081444,0.30114779656851454,0
0.5,1.0,0.5597342774929248,0.47915044618793784,0.94,1.0,0.14300000000000002,0.6143904986022591,1.0,0.10129153328181918,0.4032090531379833,0.7059276618250232,0.8225678035750978,0.4557323052622486,0.5345368818024477,0.6338086487203733,0.7240713092016524,0.4051248738176245,0.4838000691104904,0.5204737378257186,0.9433332982998236,0.5370318583456899,0.5293132861435048,0.6418156453356101,0.46058618796585005,0.18169386882607408,0.4590851960051635,0.508128166723224,0.4432363325706298,0.11539225457744928,0.38745842672834463,0.3552327158087425,0.38238829239820005,0
0.5,1.0,0.7054316806593329,0.5102862789722704,0.93,0.7272727272727273,0.454,0.8816738900866199,0.2608695652173913,0.0,0.7102285151979006,0.44339636284504635,0.7096934713375795,0.5276835699213109,0.7995182385943445,0.7060116112416259,0.48206878122852703,0.5100057950424347,0.5856286175022318,0.5177318468730067,0.4070123072719054,0.45002406284956165,0.5143109945511026,0.6710788447671079,0.551894544584351,0.5550340760486873,0.5086809565867247,0.5248145309446636,0.4630419327665828,0.6449590763946245,0.32857013460363305,0.4818111323920745,0.5250852495276715,0
0.5,1.0,0.6712808914255943,0.5754626579625082,0.823,0.2727272727272727,0.584,0.47511295851396607,0.08695652173913043,0.006711557567060381,0.5993057074130763,0.4990995948004441,0.41746070474625024,0.3837481335532621,0.7599590159173889,0.6916298503072271,0.353513288825171,0.4748897072568886,0.7229799579577851,0.3899038751424102,0.5400695765499699,0.4065375076957761,0.5666102255945413,0.5311113555531112,0.7400785830418288,0.5489355950105623,0.6208760785379442,0.4382584046150786,0.5400371593970859,0.556071226036526,0.369363289477545,0.37563984135324335,0.6020863093866643,1
0.5,0.787,0.6375563949839549,0.7775423728813555,0.327,0.18181818181818182,0.68,0.8841676891724296,0.08695652173913043,0.0011480295838392758,0.6230865952328886,0.37947620175687474,0.3738538884322991,0.6138835871975122,0.39954689066910337,0.8341717098484527,0.12274454746736112,0.45973847534302925,0.5910768278284908,0.8784428344297724,0.21134314972270968,0.8051483658940541,0.48087411519071155,0.4630587027463059,0.26311154357786865,0.19616675887737656,0.11402099327399962,0.5147629272516646,0.3112595362841798,0.8286088670358043,0.44923500077182443,0.1832975982643772,0.9571237116569131,1
0.5,1.0,0.6413456642470604,0.6072572917290531,0.8059999999999999,0.9090909090909092,0.0,0.7368314678791116,0.3043478260869565,1.0,0.5819210583861794,0.2822283083262863,0.4562455054448326,0.6823672714708218,0.7197996484312987,0.7541639722180701,0.2971407605975517,0.6906989568923618,0.5622519941256083,0.34914786641321105,0.4549731818484379,0.6233632926649497,0.5953620715995317,0.6390988471067669,0.2531734105673604,0.5082706719645911,0.6192998845030234,0.2092480019658549,0.3563383058421502,0.6771910777822614,0.49985647892408946,0.34765631620874937,0.4200363270509808,1
0.5,1.0,0.6187521462657937,0.6279720907947535,1.0,0.36363636363636365,0.975,0.744947123853394,0.9565217391304347,0.15321779445854952,0.6301388585173844,0.2821924987122313,0.25502748099445244,0.7247474383918324,0.3253612484560791,0.6567081978115614,0.11071546729328728,0.5352703106890493,0.23372951881821052,0.8251282881270412,0.5058138109101352,0.6693211675034468,0.8607895808932121,0.7013267962558469,0.16104156842320122,0.6479196006437984,0.4989656226645832,0.5080228530640425,0.3324607048337087,0.8027901927143668,0.31970116998381093,0.5232016644349905,0.46782214337280936,0
0.5,1.0,0.6035003374817939,0.44260945079954467,1.0,0.6363636363636364,0.333,0.8089554041798468,0.08695652173913043,0.0,0.5924721189591073,0.34643494632689764,0.6553767721388946,0.20499292498426636,0.2804742886348061,0.602042798368383,0.3701699171198072,0.44282069017086034,0.4598302473579636,0.4869532746661759,0.198478845015257,0.4778502553697005,0.7106648164179867,0.30658788650208724,0.3825521364874471,0.5936619806860477,0.5109908961206605,0.8089507834166092,0.5934224282650384,0.6112244008401314,0.32590638343473366,0.23565441787148944,0.3022844569374684,1
0.5,0.887,0.4312306836078581,0.27257890639036947,0.0,0.6363636363636364,0.65,0.44900144190139396,0.0,1.0,0.4747157227203145,0.4346450440871441,0.5510934610643106,0.25032238625472536,0.7627738886673299,0.7181264383159782,0.12876969146851486,0.367569260103937,0.8146492642612375,0.3386626723070072,0.2868368594560696,0.6690263434007093,0.604171971278709,0.7464438054032159,0.24453033171686178,0.347409088622875,0.5491592499490455,0.6164023098795914,0.28852897775812947,0.7377078646838318,0.29503340532775746,0.314418464719741,0.673419427676144,0
0.5,0.79,0.644377079657545,0.7033673713840807,0.57,0.6363636363636364,0.846,0.5871226467515193,0.17391304347826086,0.0,0.6813634375683355,0.48070722610465777,0.510286110540374,0.512751996018247,0.45244868761881896,0.3619876117979679,0.67560930090515,0.43301585224511174,0.41656708036974116,0.0,0.3259727929764819,0.5577649298058497,0.5858697866272854,0.4257149491997143,0.5232977779967484,0.3743932954431145,0.35195835314899115,0.30642910635509435,0.2748122614062024,0.7851751127679671,0.37720145383660536,0.5943045644841439,0.3553081271216382,1
0.5,0.91,0.5416878826273847,0.28310474935617164,0.722,0.09090909090909091,0.383,0.4768580383779008,0.08695652173913043,0.0001766199359752732,0.5871692543188276,0.4586044304756344,0.41647511300595846,0.6055005162293456,0.31566213396006526,0.6598991710024309,0.17863141642843205,0.5818643212322878,0.685982808765514,0.7430408120736292,0.5799797506314788,0.39973921073853425,0.27089295717268413,0.22248587037939127,0.7437666720627257,0.5088113620360125,0.5022403016509274,0.36247937607507696,0.6617766015281953,0.7138376338993225,0.20961986688898615,0.5492360040000678,0.387733668187334,0
