intrate,installment,logannualinc,dti,fico,dayswithcrline,revolbal,revolutil,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,creditpolicy,inqlast6mths,delinq2yrs,pubrec,notfullypaid
1.0,0.313948341350106,0.45614805458301655,0.6068090787716955,0.25316455696202533,0.7753176362514003,0.2678965868553731,0.9258215962441314,0,1,0,0,0,0,0,5.0,0.0,1.0,1
0.3886578449905482,0.27713161137833686,0.5317310281486636,0.45126835781041386,0.5822784810126582,0.26745035966197017,0.08967813282789729,0.1267605633802817,0,0,0,0,0,0,1,3.0,0.0,0.0,0
0.5194706994328924,0.05773762599542179,0.11902473849601947,0.22162883845126832,0.5316455696202529,0.3335585424457095,0.023034880312085476,0.7765258215962442,0,0,0,0,0,0,0,5.0,0.0,0.0,1
0.729678638941399,0.06078414013965064,0.24265785115229965,0.2343124165554072,0.22784810126582267,0.8023636003056334,0.06963871578220196,0.37089201877934275,0,1,0,0,0,0,0,6.0,0.0,0.0,1
0.6139886578449905,0.06294255606471313,0.41609398153349986,0.270694259012016,0.17721518987341778,0.26745035966197017,0.11742680417158896,0.24976525821596246,0,0,1,0,0,0,0,2.0,1.0,0.0,1
0.5988657844990548,0.09725237587351908,0.5449658674590014,0.15453938584779706,0.25316455696202533,0.7332461366114821,0.020898580928303354,0.18403755868544602,0,0,0,0,1,0,1,2.0,0.0,0.0,1
0.5459357277882799,0.7420791334859401,0.5601659225173852,0.30273698264352467,0.45569620253164533,0.28849028327520426,0.35734251322851146,0.7605633802816901,0,1,0,0,0,0,1,0.0,0.0,0.0,0
0.17542533081285444,0.13431642433670163,0.5093629533848358,0.568758344459279,0.683544303797468,0.7332377890249321,1.0,0.39342723004694835,1,0,0,0,0,0,1,2.0,0.0,0.0,0
0.467296786389414,0.18052001523257075,0.5350212029764103,0.6919225634178905,0.40506329113924044,0.4267252106635069,0.3091364532205584,0.2938967136150235,0,1,0,0,0,0,1,0.0,0.0,0.0,0
0.32362948960302457,0.5284521656528015,0.47262082900579827,0.3965287049399199,0.43037974683544267,0.68516442273729,0.3220006908142029,0.31643192488262917,0,1,0,0,0,0,1,0.0,0.0,0.0,0
0.538374291115312,0.9306932084374953,0.9944142798696398,0.8354472630173565,0.7341772151898733,0.8294095643598665,1.0,0.19436619718309858,0,0,0,0,0,1,0,1.0,0.0,0.0,1
0.32362948960302457,0.12780745131268503,0.17229318422180562,0.19425901201602136,0.3291139240506329,0.03605293787919629,0.16895341648259468,0.3295774647887324,0,1,0,0,0,0,0,4.0,0.0,0.0,0
0.8998109640831757,0.590855117736249,0.5770430368106845,0.5730974632843792,0.43037974683544267,0.49583432677110806,0.01411815244934271,0.053521126760563385,0,1,0,0,0,0,0,7.5,0.0,0.0,1
0.5519848771266542,0.07721957806903276,0.24737747421660616,0.032042723631508674,0.17721518987341778,0.0,0.004110054249232993,0.8309859154929577,0,0,0,0,1,0,0,1.0,0.0,0.0,1
0.8725897920604915,0.23451413860796227,0.3569837823906341,0.6625500667556742,0.20253164556962,0.5288946788528902,0.4100533784587877,0.5511737089201878,0,1,0,0,0,0,0,7.5,0.0,0.0,1
0.4090737240075613,0.7225746979131098,1.0000000000000004,0.02102803738317757,0.43037974683544267,0.6160469590431387,0.1607100873386528,0.0,0,0,0,1,0,0,1,2.0,0.0,0.0,0
0.49376181474480146,0.17681023786136957,0.1913697743555547,0.7630173564753003,0.3797468354430378,0.712206212998248,0.20174096789455503,0.631924882629108,0,1,0,0,0,0,1,0.0,0.0,0.0,1
0.14215500945179577,0.4040959314702944,0.4384620562973276,0.2643524699599466,0.7088607594936707,0.8474402070626885,0.20078892143004345,0.2460093896713615,0,1,0,0,0,0,1,1.0,0.0,0.0,0
0.1081285444234405,0.15678868180649294,0.9220692446585219,0.009345794392523366,0.7848101265822782,0.43442997134427513,0.07347012228572423,0.12863849765258215,0,0,0,0,0,0,1,0.0,0.0,0.0,0
0.637429111531191,0.13674464225239696,0.625,0.6799065420560747,0.22784810126582267,0.8113705740704945,0.6491099236331022,0.6281690140845071,0,0,0,0,0,0,0,4.0,2.0,0.0,1
0.5648393194706993,0.43974351948265467,0.5723099817883006,0.7309746328437916,0.40506329113924044,0.5236858265165194,1.0,0.5981220657276995,0,1,0,0,0,0,1,2.0,0.0,0.0,0
0.5194706994328924,0.9273544088034142,0.680032051770858,0.0043391188251001335,0.7088607594936707,0.20133800308495592,0.00032508903666249664,0.0018779342723004697,0,0,0,0,1,0,1,2.0,0.0,0.0,1
0.1315689981096408,0.20672453357278261,0.3569837823906341,0.6031375166889186,0.683544303797468,0.30351164506761436,0.18562583993428558,0.231924882629108,0,1,0,0,0,0,1,0.0,0.0,0.0,0
0.7826086956521741,0.5242477512987734,0.3379071922568846,0.26335113484646194,0.43037974683544267,0.3335668900322594,0.26028021513928035,0.6262910798122067,0,0,0,0,0,1,1,1.0,0.0,0.0,1
0.2654064272211721,0.4008020988346521,0.17555158856198672,0.486648865153538,0.6075949367088604,0.6731398204754668,0.470101967659446,0.47042253521126765,0,1,0,0,0,0,0,1.0,0.0,0.0,1
0.729678638941399,0.6055031174776887,0.5035211993193385,0.7623497997329772,0.27848101265822756,0.4447475057797789,0.5267371219751481,0.8441314553990611,0,1,0,0,0,0,1,0.0,0.0,0.0,1
0.5172022684310018,0.5490020839393339,0.6807153146964802,0.32543391188251,0.40506329113924044,0.7753092886648503,0.789060753916307,0.7239436619718309,1,0,0,0,0,0,1,0.0,0.0,1.0,1
0.467296786389414,0.28159458597338793,0.3070068219433444,0.13885180240320427,0.6075949367088604,0.23739928849060005,0.13514415666969504,0.45539906103286387,0,0,0,0,0,0,1,0.0,0.0,0.0,0
0.2744801512287334,0.4872286698340296,0.6040760633597815,0.06475300400534045,0.9873417721518982,0.3215381139771614,1.0,0.06009389671361503,0,0,0,0,0,0,1,0.0,0.0,0.0,0
0.45141776937618144,0.06795637639063956,0.5317310281486636,0.8324432576769025,0.5822784810126582,0.6190437185737256,0.5053973487828027,0.463849765258216,0,1,0,0,0,0,1,0.0,0.0,0.0,0
0.467296786389414,0.3152861095536604,0.46936242661086736,0.42323097463284376,0.45569620253164533,0.3395729304732585,0.2308828779668003,0.5802816901408451,0,1,0,0,0,0,1,3.0,0.0,0.0,0
0.3886578449905482,0.09275567602963887,0.27284804599278845,0.489652870493992,0.7341772151898733,0.462786496069151,0.01260881049340969,0.5098591549295775,0,1,0,0,0,0,1,0.0,0.0,0.0,0
0.729678638941399,0.965385247733031,0.8497242062053196,0.5604138851802403,0.3544303797468351,0.23439418137346307,0.7072776405502131,0.6366197183098592,0,1,0,0,0,0,1,1.0,0.0,0.0,0
0.49981096408317566,0.24578961346649186,0.3569837823906341,0.32142857142857145,0.25316455696202533,0.11118896336412054,0.2716351107769918,0.7370892018779343,0,1,0,0,0,0,1,1.0,0.0,0.0,0
0.27523629489603024,0.8842310573006031,0.6040760633597815,0.5694259012016021,0.759493670886076,0.5520381774481203,0.27904249668380154,0.1136150234741784,0,0,0,0,0,1,1,4.0,0.0,0.0,1
0.3085066162570888,0.34527909751234137,0.3630859536901623,0.7199599465954606,0.6582278481012658,0.471793469834012,0.39412401566232536,0.24788732394366197,0,1,0,0,0,0,1,0.0,0.0,0.0,0
0.803780718336484,0.22136129156461265,0.6540530238070708,0.30607476635514014,0.22784810126582267,0.43573218442836786,0.14292307290411904,0.3295774647887324,0,1,0,0,0,0,0,4.0,0.0,0.0,0
0.25179584120982984,0.3054158533963433,0.08228261573802564,0.44592790387182907,0.5063291139240507,0.30941751527137545,0.060095030491610094,0.971830985915493,0,0,0,0,0,0,0,0.0,0.0,0.0,1
0.1958412098298677,0.2664069822506826,0.3836460732800431,0.03170894526034713,0.9873417721518982,0.9616301037206201,0.005921264596352617,0.005633802816901409,0,0,0,0,0,0,1,1.0,0.0,0.0,0
0.5618147448015123,0.17267327400499977,0.17555158856198672,0.0,0.17721518987341778,0.015021361822461145,0.0,0.0,0,1,0,0,0,0,0,1.0,0.0,0.0,1
0.5950850661625708,0.5161536915797891,0.45514364692957976,0.856475300400534,0.5063291139240507,0.46879671030342507,0.7750354840488678,0.46009389671361506,0,1,0,0,0,0,0,2.0,0.0,0.0,1
0.49376181474480146,0.3207158746151457,0.6702838187331093,0.677570093457944,0.5316455696202529,0.4274180547376221,0.9941454947593905,0.0,0,0,0,1,0,0,1,2.0,0.0,0.0,1
0.6275992438563329,0.2715107365734866,0.45258788864428867,0.7626835781041389,0.3037974683544302,0.459781388952014,0.6941811965018098,0.5098591549295775,0,0,0,0,0,1,0,6.0,0.0,0.0,1
0.22230623818525513,0.410717321990408,0.7696900736643206,0.2953938584779706,0.7088607594936707,0.5559364691138483,0.5328905930262596,0.43849765258215967,0,1,0,0,0,0,1,0.0,0.0,0.0,0
0.39773156899810963,0.4623956449462012,0.6703120119041062,0.468958611481976,0.5316455696202529,0.703195065440112,0.22178038494025037,0.4112676056338028,0,0,0,0,0,1,1,0.0,0.0,1.0,0
0.6843100189035916,0.3721131538306965,0.4384620562973276,0.3978638184245661,0.25316455696202533,0.38464953723031364,0.6845910699202661,0.7539906103286385,0,1,0,0,0,0,1,1.0,0.0,0.0,1
0.49376181474480146,0.7345584029970506,0.8497242062053196,0.7066088117489987,0.5063291139240507,0.5318997859700273,1.0,0.6244131455399061,0,1,0,0,0,0,1,2.0,0.0,0.0,1
0.47561436672967855,0.1020975699553,0.5035211993193385,0.3037383177570093,0.25316455696202533,0.33055760912184745,0.02466032549539796,0.5539906103286385,0,1,0,0,0,0,0,7.5,0.0,0.0,1
0.3561436672967864,0.038008355430397406,0.0,0.3781708945260347,0.3291139240506329,0.08894699690403166,0.08723996505292855,0.49671361502347416,0,0,0,0,0,0,0,1.0,0.0,0.0,1
0.729678638941399,0.12959488950062742,0.0,0.5777703604806408,0.12658227848101244,0.33045326509133455,0.0,0.4356807511737089,0,0,0,0,0,0,0,1.0,0.0,0.0,1
0.636672967863894,0.13673340050278723,0.4002757937946808,0.7449933244325767,0.45569620253164533,0.724222467673521,0.2814574438132944,0.8431924882629108,0,1,0,0,0,0,0,7.0,1.0,0.0,1
0.40529300567107757,0.5370858293530515,0.47262082900579827,0.13684913217623496,0.759493670886076,0.3625160885940127,0.13221835533973256,0.19906103286384977,1,0,0,0,0,0,1,2.0,0.0,0.0,0
0.6427221172022684,0.12045534706794092,0.6631862625026468,0.31275033377837114,0.1518987341772151,0.26745035966197017,0.4836163833264155,0.6985915492957747,0,1,0,0,0,0,0,1.0,0.0,0.0,0
0.729678638941399,0.57204767063922,0.5908412272915298,0.29138851802403204,0.17721518987341778,0.4055892906063099,0.07414352100452512,0.5549295774647888,0,0,0,0,0,0,0,3.0,2.0,0.0,1
0.44083175803402647,0.7084663021529357,0.5765728307416884,0.5487316421895861,0.6075949367088604,0.6400836421869597,0.6365707750761201,0.5859154929577465,1,0,0,0,0,0,1,2.0,0.0,0.0,0
0.5988657844990548,0.749633589223659,0.7222964616455121,0.1542056074766355,0.6329113924050631,0.42672103687023183,0.10653632144339532,0.8619718309859155,1,0,0,0,0,0,1,0.0,0.0,0.0,0
0.5648393194706993,0.0888997559135116,0.48894500246346606,0.557743658210948,0.27848101265822756,0.28248006904093026,0.0528269684576557,0.4647887323943662,0,0,0,0,0,0,1,1.0,0.0,0.0,0
0.6132325141776938,0.3284277148474003,0.47264676568564834,0.2740320427236315,0.27848101265822756,0.3275483282114354,0.45735383329318097,0.8150234741784037,0,1,0,0,0,0,1,1.0,0.0,0.0,1
0.49376181474480146,0.33012521903846503,0.035888106024790645,0.030707610146862484,0.5569620253164556,0.32514424251772583,0.08122581787467237,0.4497652582159624,0,0,0,0,0,1,1,1.0,0.0,0.0,1
0.6578449905482042,0.9522436424392912,0.6521950918931378,0.1932576769025367,0.3037974683544302,0.45667193780436405,0.09773569680803203,0.7061032863849765,0,0,0,0,0,1,1,2.0,0.0,0.0,1
0.6510396975425332,0.17202125252763714,0.3945519154549313,0.0877837116154873,0.25316455696202533,0.3005107117437523,0.07634948232473492,0.7014084507042254,0,0,1,0,0,0,0,5.0,0.0,0.0,0
0.5648393194706993,0.554139563510967,0.8041267676236368,0.22563417890520693,0.45569620253164533,1.0,0.0,0.0,0,0,0,0,0,0,1,3.0,1.0,0.0,0
0.6132325141776938,0.25916729550203543,0.423692608481979,0.45460614152202933,0.43037974683544267,0.3275483282114354,0.037640666316421934,0.38028169014084506,0,0,0,0,0,0,1,1.0,0.0,0.0,0
0.27523629489603024,0.4151353295870203,0.3279307585835629,0.06642189586114819,0.45569620253164533,0.21335843155350395,0.14642939037097882,0.34460093896713617,0,0,0,1,0,0,0,7.0,0.0,0.0,1
0.541398865784499,0.3237961140082037,0.34758577558298187,0.7162883845126835,0.5063291139240507,0.5318997859700273,0.28884160907462825,0.523943661971831,1,0,0,0,0,0,1,0.0,0.0,0.0,0
0.3561436672967864,0.20934386123184281,0.5805480289472023,0.3548064085447263,0.40506329113924044,0.37262910876176564,0.11682306738921575,0.555868544600939,0,0,0,1,0,0,0,4.0,0.0,0.0,1
0.5618147448015123,0.17267327400499977,0.6907951481861079,0.4182242990654205,0.1518987341772151,0.2674461858686952,0.22217513591334054,0.9117370892018779,1,0,0,0,0,0,0,1.0,0.0,3.0,0
0.22230623818525513,0.3750022834803895,0.4237227663564749,0.36715620827770357,0.6329113924050631,0.8714727164132348,0.049692181318410196,0.05070422535211268,0,1,0,0,0,0,1,0.0,1.0,0.0,0
0.44083175803402647,0.35459850793878306,0.625,0.35347129506008007,0.5316455696202529,0.6252626208690255,0.15070198913854307,0.046009389671361506,0,0,0,1,0,0,1,3.0,0.0,0.0,1
0.42797731568998104,0.11960097409760367,0.5339764832383169,0.6535380507343124,0.40506329113924044,0.5349007192938893,0.37032285404953547,0.8338028169014085,1,0,0,0,0,0,1,0.0,0.0,1.0,1
0.3561436672967864,0.36327713863747185,0.48911759809952615,0.5206942590120159,0.5063291139240507,0.35759939938280555,0.46113879850575146,0.5953051643192488,0,1,0,0,0,0,1,0.0,0.0,0.0,1
0.7085066162570888,0.569720628470012,0.79464149685663,0.6048064085447263,0.25316455696202533,0.8835014924683326,0.40074189962295476,0.7643192488262911,0,1,0,0,0,0,1,1.0,1.0,0.0,1
0.5988657844990548,0.21237913362646196,0.6841101991428653,0.23364485981308408,0.3291139240506329,0.6340692541594106,0.10256559106701768,0.7408450704225353,0,0,0,1,0,0,1,0.0,0.0,0.0,0
0.8090737240075614,0.17368503146987282,0.5962001668195374,0.6668891855807744,0.3797468354430378,0.35490315056393223,0.36999776501287296,0.9295774647887324,0,0,0,0,0,0,1,3.0,0.0,0.0,1
0.6775047258979208,0.1223327192527609,0.23466178673222648,0.15854472630173563,0.22784810126582267,0.21336260534677895,0.05080677230125304,0.8563380281690142,0,0,0,0,0,0,1,0.0,1.0,0.0,1
0.6812854442344047,0.15264047620051346,0.5576815549433811,0.1829105473965287,0.12658227848101244,0.1562572225346257,0.11568525576089701,0.6929577464788732,0,0,1,0,0,0,0,6.0,0.0,1.0,1
0.7379962192816634,0.2972318596804814,0.4593859929375461,0.8477970627503336,0.3037974683544302,0.18030225326499683,0.15822547827273228,0.3276995305164319,0,1,0,0,0,0,0,7.5,0.0,0.0,1
0.3614366729678639,0.3123070459070898,0.8288002695651007,0.38618157543391185,0.3544303797468351,0.3275566757979854,0.7344457957570075,0.9521126760563381,1,0,0,0,0,0,0,2.0,0.0,0.0,1
0.44536862003780725,0.2729159552746992,0.4593859929375461,0.32142857142857145,0.6329113924050631,0.47811254236654976,0.08129547981110005,0.22065727699530516,1,0,0,0,0,0,1,1.0,0.0,0.0,1
0.743289224952741,0.770689386242628,0.5817079885959533,0.4652870493991989,0.27848101265822756,0.38765464434745067,0.2634614435694776,0.968075117370892,0,1,0,0,0,0,0,6.0,0.0,0.0,1
0.08620037807183373,0.2603701627102734,0.47262082900579827,0.7386515353805072,0.7848101265822782,0.5258937455290282,0.30391180798848255,0.4,0,0,0,0,1,0,1,0.0,0.0,0.0,0
0.42192816635160674,0.6501553469274192,0.7037652161422843,0.37883845126835775,0.5569620253164556,0.5379100002043012,0.7623570116190305,0.6253521126760563,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.541398865784499,0.17194256028036925,0.5207398575391551,0.004005340453938584,0.5316455696202529,0.18931757461640786,0.12019006098322019,0.4281690140845071,0,1,0,0,0,0,1,0.0,0.0,0.0,0
0.5708884688090738,0.21117626641822398,0.6874565333666571,0.4055407209612817,0.20253164556962,0.30661692242198924,0.20708171635401035,0.6591549295774648,0,1,0,0,0,0,0,3.0,0.0,0.0,1
0.22230623818525513,0.0178406566305947,0.6807153146964802,0.008344459279038718,0.759493670886076,0.1923226817335449,0.0038314065035222815,0.010328638497652583,1,0,0,0,0,0,1,0.0,0.0,0.0,0
0.5708884688090738,0.07374587743963533,0.26260132942083736,0.7656875834445928,0.22784810126582267,0.030042723644922296,0.01295712017554808,0.20938967136150236,0,0,0,0,0,0,0,4.0,0.0,0.0,0
0.49376181474480146,0.20784870853375267,0.3569837823906341,0.7700267022696928,0.3544303797468351,0.4928333934472461,0.07741763201662598,0.22065727699530516,1,0,0,0,0,0,1,0.0,0.0,0.0,0
0.5285444234404535,0.1336081941112905,0.6594727005551175,0.22630173564753003,0.20253164556962,0.68516442273729,0.0,0.0,1,0,0,0,0,0,0,0.0,2.0,0.0,0
0.1081285444234405,0.08692120798220432,0.06904777837293885,0.0,0.7088607594936707,0.012016254705324133,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
0.6510396975425332,0.29217307235611617,0.7426570471152241,0.44592790387182907,0.3037974683544302,0.41770154172554574,0.0669683415524743,0.9089201877934272,0,1,0,0,0,0,1,2.0,0.0,0.0,1
0.1081285444234405,0.16638913597317717,0.6446550202415038,0.08811748998664887,0.8354430379746836,0.9045330684950168,0.13375091794114147,0.15023474178403756,0,0,0,0,0,0,1,0.0,0.0,0.0,0
0.2843100189035917,0.09056353485574728,0.6973450352111179,0.07009345794392523,0.43037974683544267,0.15926650344503773,0.1959590271710578,0.20657276995305165,1,0,0,0,0,0,1,0.0,0.0,0.0,0
0.541398865784499,0.5515764445999554,0.47262082900579827,0.5126835781041388,0.45569620253164533,0.43873729154550484,0.2572383105819384,0.47511737089201883,0,0,0,0,0,1,1,0.0,0.0,0.0,0
0.4945179584120984,0.19848433110887215,0.8057831293880322,0.36214953271028033,0.3544303797468351,0.4447475057797789,1.0,0.6929577464788732,0,0,0,1,0,0,0,6.0,0.0,0.0,1
0.5376181474480151,0.13385551260270392,0.17555158856198672,0.6969292389853137,0.3037974683544302,0.2914953903923413,0.21869203909195667,0.35774647887323946,0,1,0,0,0,0,1,0.0,1.0,0.0,1
0.2555765595463137,0.08996772212643314,0.6040760633597815,0.04539385847797063,0.5569620253164556,0.7482674984038922,0.08090072883800987,0.27230046948356806,0,0,0,0,0,1,0,4.0,0.0,0.0,1
0.3493383742911153,0.1285269232877059,0.2787969931140193,0.19225634178905204,0.45569620253164533,0.3455831447075325,0.10270491493987303,0.3774647887323944,1,0,0,0,0,0,1,1.0,0.0,0.0,1
0.38034026465028353,0.7369304121646975,0.3870409577264282,0.5246995994659546,0.5316455696202529,0.3405788066389125,0.7329828950920263,0.3032863849765258,0,1,0,0,0,0,1,1.0,0.0,0.0,1
0.38034026465028353,0.5859649566560292,0.4721016804219258,0.14753004005340453,0.481012658227848,0.1682776510031738,0.09204663866643834,0.22535211267605634,0,1,0,0,0,0,1,0.0,0.0,0.0,1
0.5194706994328924,0.11445225277636084,0.5997242062053196,0.3117489986648865,0.40506329113924044,0.28548100236479224,0.712943478046331,0.7896713615023474,0,0,0,0,0,0,1,2.0,0.0,0.0,0
0.6132325141776938,0.5593107683314295,0.9312619140138887,0.7830440587449933,0.40506329113924044,1.0,1.0,0.8610328638497653,0,0,0,0,0,0,0,0.0,0.0,0.0,1
0.22230623818525513,0.32142410484055683,0.6465565387459242,0.20927903871829104,0.6582278481012658,0.3275483282114354,0.14819415942714667,0.08826291079812207,0,0,0,1,0,0,1,0.0,0.0,0.0,0
0.7531190926275992,0.4186090302164177,0.2813335550141365,0.43057409879839786,0.1518987341772151,0.3545984660589435,0.06086131179231455,0.4835680751173709,0,1,0,0,0,0,0,3.0,0.0,0.0,1
0.2843100189035917,0.4881842185508542,0.4384620562973276,0.3775033377837116,0.5569620253164556,0.2554299311934221,0.3383480252292313,0.5586854460093896,1,0,0,0,0,0,1,0.0,0.0,0.0,0
0.1315689981096408,0.15759808777839138,0.3070068219433444,0.5767690253671562,0.683544303797468,0.24361401699262486,0.47335285802607097,0.17370892018779344,0,0,1,0,0,0,1,0.0,0.0,0.0,0
0.39924385633270315,0.026463078581234995,0.36158256322143556,0.760347129506008,0.43037974683544267,0.3698201683258294,0.1727151610496893,0.3032863849765258,0,1,0,0,0,0,1,1.0,0.0,0.0,0
0.25103969754253314,0.08986654637994584,0.2460237837798025,0.6011348464619493,0.5316455696202529,0.16828182479644876,0.11264335120355508,0.12112676056338029,0,0,0,0,0,0,1,2.0,0.0,0.0,0
0.6245746691871457,0.8884129881554117,0.5526549647888825,0.8304405874499332,0.43037974683544267,1.0,0.7152655425939203,0.7924882629107982,0,1,0,0,0,0,1,1.0,0.0,0.0,0
0.8287334593572779,0.5829858930094586,0.8950362181094254,0.4259012016021361,0.1518987341772151,0.20133800308495592,1.0,0.9314553990610329,1,0,0,0,0,0,0,0.0,0.0,0.0,1
0.5761814744801512,0.04516934993177664,0.5723099817883006,0.18724966622162884,0.3291139240506329,0.1292154322736676,0.05396478008597444,0.13145539906103287,0,0,0,0,0,0,0,7.5,0.0,0.0,1
0.19886578449905484,0.195449058714253,0.6973450352111179,0.15186915887850466,0.5569620253164556,0.6310683208355486,0.08888863088171693,0.11267605633802817,0,1,0,0,0,0,1,0.0,1.0,0.0,0
0.6812854442344047,0.3718995605881122,0.47262082900579827,0.25867823765020026,0.1518987341772151,0.13222053939080464,0.37724260640135143,0.7821596244131456,1,0,0,0,0,0,0,1.0,0.0,0.0,1
0.49981096408317566,0.26461954406274024,0.6250162104249064,0.6068090787716955,0.3037974683544302,0.41470060840168377,0.29604000917215495,0.5812206572769953,0,1,0,0,0,0,1,1.0,0.0,0.0,1
0.42797731568998104,0.3351053141155624,0.4002757937946808,0.6268357810413885,0.40506329113924044,0.21335425776022898,0.4913488582698878,0.7389671361502348,0,1,0,0,0,0,1,0.0,0.0,0.0,1
0.8877126654064271,0.8081918629405889,0.5151013076340258,0.22830440587449932,0.25316455696202533,0.16527671767931176,0.04226157476612456,0.39718309859154927,0,0,0,0,0,0,1,2.0,1.0,0.0,1
0.1958412098298677,0.5000442643890883,0.39040066230868264,0.8247663551401869,0.7848101265822782,0.38164443011317667,0.2386385735557484,0.27136150234741785,0,1,0,0,0,0,1,2.0,0.0,0.0,0
0.7561436672967865,0.7488691502501992,0.7824057611487003,0.42056074766355134,0.27848101265822756,0.4598815591892519,0.20682628925377552,0.2507042253521127,0,1,0,0,0,0,1,3.0,1.0,0.0,0
0.46956521739130436,0.3191869966682264,0.3569837823906341,0.7733644859813085,0.40506329113924044,0.4447516795730539,0.08645046310674821,0.3699530516431925,0,0,0,0,0,0,1,0.0,0.0,1.0,1
0.2744801512287334,0.41507912083897175,0.6040760633597815,0.3044058744993324,0.6582278481012658,0.25843086451728414,0.12102600422035231,0.07887323943661972,0,0,0,0,0,0,1,2.0,0.0,0.0,0
0.9398865784499053,0.3909768096757739,0.5626313984622038,0.308411214953271,0.40506329113924044,0.9285697516388379,0.12859593464549332,0.6046948356807512,0,0,0,0,0,1,0,7.0,0.0,1.0,1
0.5194706994328924,0.8990027162877495,0.6973450352111179,0.45126835781041386,0.5063291139240507,0.27947078813051823,0.6514784294716433,0.5352112676056339,0,1,0,0,0,0,1,0.0,0.0,0.0,0
0.22759924385633273,0.8759571295878635,1.0000000000000004,0.12783711615487317,0.8354430379746836,0.3485882518246695,1.0,0.061971830985915494,0,0,0,0,0,1,1,5.0,0.0,0.0,1
0.3319470699432892,0.12804352805448876,0.491512104804106,0.43691588785046725,0.43037974683544267,0.42682120710746974,0.030372604282467543,0.06478873239436621,1,0,0,0,0,0,1,1.0,0.0,0.0,0
0.6775047258979208,0.25474928790542317,0.42969913179039176,0.42256341789052065,0.22784810126582267,0.5078631028262062,0.07648880619759028,0.6582159624413145,0,1,0,0,0,0,1,1.0,0.0,0.0,1
0.49376181474480146,0.7345584029970506,0.6446550202415038,0.8197596795727636,0.5063291139240507,0.465787429393013,0.5020535758342742,0.5643192488262911,0,1,0,0,0,0,1,1.0,0.0,0.0,1
0.49376181474480146,0.8841073980548964,0.471945775039349,0.4158878504672897,0.7088607594936707,0.3757302123228655,0.0,0.0,0,0,0,0,1,0,1,2.0,0.0,0.0,1
0.39924385633270315,0.1705823085775955,0.5501121391805817,0.4899866488651535,0.3544303797468351,0.459777215158739,0.4075223281019154,0.36244131455399065,0,1,0,0,0,0,1,2.0,0.0,0.0,1
0.2555765595463137,0.460225987271529,0.6631862625026468,0.298064085447263,0.7848101265822782,0.5477308572468905,1.0,0.25915492957746483,0,0,0,0,0,1,1,1.0,0.0,0.0,1
0.42797731568998104,0.8924487762652941,0.8233512584321443,0.6151535380507342,0.5316455696202529,1.0,1.0,0.8788732394366197,0,0,0,1,0,0,0,7.5,0.0,0.0,1
0.1958412098298677,0.10649309405269289,0.035788334425787216,0.0,0.5569620253164556,0.6370785350698227,0.2720763030410338,0.3061032863849765,0,0,1,0,0,0,1,2.0,0.0,0.0,1
